,Host,TikTok,,Level,Month,Discord,Agent,Ranks,Bonus,New,Tix,Days,Day Pace,Active,Days Left,Hours,Hrs Goal,Hours Left,💎,Status,💎 Last 30,Growth %,Grad Left,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,LH,LH Camps
610,7571164837095587895,oc_tomaz,GO,-1,4,@octomaz,SVEN,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
611,7573885715550027831,jorosemurphy,GO,-1,4,@jorosemurphy8192,DYLAN,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,-15,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
612,7566474104325554189,jackson.tash,GO,-1,4,@jackson.tash,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
613,7570204642488008759,official_zaybe,GO,-1,4,@official_zaybe,TRENTON,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
614,7573939617729265677,brycebecomingsuccessful,GO,-1,4,@brycehart.,DYLAN,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,-15,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
615,7572615698829295671,realcapitalp,GO,-1,4,@capitalp27,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
494,7573870578680152077,moneygeyser,GO,-1,4,@chpstrrr,SHAVONNE,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,-15,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
617,7567540624602218509,guisellehhh,GO,-1,4,@guisellehhh,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
618,7569844849948704782,nataliestavola,GO,-1,4,@nataliestavola,TRENTON,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
619,7570253201903992845,_van.g03,GO,-1,4,@van.g03,TRENTON,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
620,7571210053597020215,zzprado,GO,-1,4,@zzfashion_91643,TRENTON,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
621,7573814597233262647,jakeylafinances,GO,-1,4,@itsjakeyla,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,-16,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
622,7576082587425456141,craigzilla_music,GO,-1,4,,TRE,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,-9,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
623,7555605705676603406,shaunl33t,GO,-1,5,@shaunl33t,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
624,7565708171323523085,micah_fort_went_e,GO,-1,5,@hemp4daddy,DYLAN,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
625,7565684672328679437,monalisastyless,GO,-1,5,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
626,7561872350627610638,princessdianaduh,GO,-1,5,@thebestforeva,SVEN,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
627,7563349948922773517,gn0ah1224,GO,-1,5,@Noahg7210,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
628,7517725595342651408,2xnique,GO,-1,5,@itsnique1,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
629,7561337080069013518,gabbyholiday,GO,-1,5,@everything_p,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
630,7559309677251772471,leilanisocial,GO,-1,5,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
631,7562344919353049143,sexysuccubus666,GO,-1,5,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
632,7517538466369028112,jason.j.knight,GO,-1,5,@jasonjknight,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
633,7548320490268442638,bethanyflauren,GO,-1,6,@bethanyflauren,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
634,7424398904805900305,gtrosettv,GO,-1,6,@gtrose_,,0,0,0,2K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
635,7547563824795271223,rdino_36,GO,-1,6,@rdino3645,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
636,7544949475618635790,extracrispyelle,GO,-1,6,@extracrispyelle,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
637,7549186597481299982,c.p.a.c.k,GO,-1,6,@calliep88,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
638,7551242840450383927,nikkigooch4,GO,-1,6,@n_gooch,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
639,7359136334830796805,alwayshim19,GO,-1,6,@raven089398,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
640,7548265352795275319,suz.running.lifes,GO,-1,6,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
641,7549362050292760589,amber01123,GO,-1,6,@spookymama92,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
642,7543807642234306615,torikayofficial,GO,-1,6,@torikay8492,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
643,7544385399389634615,hannahh764,GO,-1,6,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
644,7535179859534954551,xoxoseptemberr,GO,-1,7,@xoxoseptemberr,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
645,7377956668812050449,royal_maiden,GO,-1,7,@maiden243,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
646,7538182665934225463,shiennegh,GO,-1,7,@shyybaby,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
647,7538874394421280781,denise_edwards71,GO,-1,7,@mommyeds03,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
648,7543090187069505591,itslalamovess,GO,-1,7,@silver_cloudss,,0,0,0,2K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
649,7541126368428474423,stefandakarivlogs,GO,-1,7,@officialakarihashimoto,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
650,7359139215025700869,wh0s.kaliyaah,GO,-1,7,@kalillard0221,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
651,7541718074152697869,mortgage.with.gage,GO,-1,7,,COLTON,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
652,7539619059638452237,bmoneyslife,GO,-1,7,@bmoneyy_._88873,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
653,7535949207002464270,chelseagafford,GO,-1,7,@gaffordc,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
654,7533400357939101710,kimmie140,GO,-1,7,@kimmie140,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
655,7533400226460352526,sammysosexy1,GO,-1,7,@sammytsu7234,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
656,7533400409910689805,buickmckane8,GO,-1,7,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
657,7533845752582553613,gigiguerrero01,GO,-1,7,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
658,7523759456304529409,cjthewolfboi25,GO,-1,8,@cjthewolfboi,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
659,7523037433861013505,just.an.average.mark,GO,-1,8,@argo_2008,,0,0,0,5K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
660,7523381048978391057,yamiharuvr,GO,-1,8,@1yamiharu,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
661,7531173843524730935,.nicomay,GO,-1,8,@nicomay.,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
662,7527879281704419344,itssalami,GO,-1,8,@justyswife,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
663,7519300322448310289,barrywhit3,GO,-1,9,@barrywht3,,0,0,0,6K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"1,000",0,"1,000",-,0,FALSE,FALSE
664,7514927122901647377,rossauceacademy,GO,-1,9,@therossauce,,0,0,0,7K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"17,500",0,0,-,0,FALSE,FALSE
665,7511412626723946512,karen.ortiz88,GO,-1,9,@denise041755,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
666,7514738228092649488,itsknotsnot,GO,-1,9,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
667,7507056126609883153,_alphaash_,GO,-1,10,@_alpha_ash__27505,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
668,7505481473814937617,mellllaniiee,GO,-1,10,@mellllaniiee,,0,0,0,8K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"36,000",0,0,-,0,FALSE,FALSE
669,7502229937454268432,ezay_life1,GO,-1,10,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
670,7505245178995884033,alaskanbassgal,GO,-1,10,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
671,7499269427771457553,inluvwithpnw,GO,-1,10,@pacificnwgurl,,0,0,0,1K,0,0%,Y,1.00,0,15,15,0,,0,N,NR,0,-2,-1,,0,"2,000",0,"2,000",-,0,FALSE,FALSE
672,7504167381380497409,gabgoober,GO,-1,10,@gabbylikesbooks,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
673,7509307358300930065,leraheroine,GO,-1,10,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
674,7488604412659843089,billyvena,GO,-1,11,@billyvena,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"4,000",0,0,-,0,FALSE,FALSE
675,7493731746362605584,wilsonfurula,GO,-1,11,@wilsonfurula,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
676,7488222207651381249,abbydames,GO,-1,11,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
677,7488499378634637329,stainedbykane6,GO,-1,11,@inkandmusickane,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"1,000",0,0,-,0,FALSE,FALSE
678,7495179645394944016,laynieyork,GO,-1,11,@laynieyork,COLTON,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
679,7489934126737539073,leticiacm97,GO,-1,11,@leticiacmore,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
680,7484066201136594945,awfullyjaded,GO,-1,12,@awfullyaidan,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
681,7485532583095369744,audreywelly,GO,-1,12,@audreywellyyy,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
682,7477736666996834305,joshcorbett03,GO,-1,12,@REMOVED,BRYTON,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
683,7476626950346309649,bincyclopedia,GO,-1,12,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
684,7431307183314485249,roxannedover1,GO,-1,12,@roxannedover,,0,0,0,6K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"10,500",0,500,-,0,FALSE,FALSE
685,7486530145088471056,courtelliottt,GO,-1,12,@courtelliottt,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"1,000",0,0,-,0,FALSE,FALSE
628,7466236236080988161,walleye.1234,GO,-1,13,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
687,7359137837943357446,meglloyd0102,GO,-1,13,@megglloyd,PAUL,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
688,7470316429330399248,aconfusedscorpio,GO,-1,13,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
689,7468534081253359632,justjuni309,GO,-1,13,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
690,7466236257115570177,emilyanitaa,GO,-1,13,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
691,7469203327218221072,emmaisabelleparks,GO,-1,13,@emmaisabelleparks,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
692,7475037566992039953,yesithebear,GO,-1,13,@yesithebear,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
693,7459202382103248912,matia.stoltz,GO,-1,14,@matia_0g,COLTON,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"8,000",0,0,-,0,FALSE,FALSE
694,7457713114239451153,meilebishop,GO,-1,14,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
695,7453999269905842192,soulspiritandlove,GO,-1,14,@ramallaemre,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
696,7459330346849697793,jah.osh,GO,-1,14,@objectivelyswag,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
697,7459925345228144656,breachrepairersoutreach,GO,-1,14,@ccfellowship,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
698,7461391827552256017,mochi.suka,GO,-1,14,@mochi_suka,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"2,500",0,"2,500",-,0,FALSE,FALSE
699,7460976556916326401,moodyverse,GO,-1,14,@equalsonics,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
700,7454731551385845777,eetherealseer,GO,-1,14,,,0,0,1,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
701,7359137902569455621,briarconerly,GO,-1,14,@briar1993,PAUL,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
702,7457700597744205841,kystout0,GO,-1,14,@kystout0,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"7,500",0,"7,500",-,0,20d / 60h,0
703,7460027556662804496,b3autifuldisaster1,GO,-1,14,@lluviarain_,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"2,000",0,0,-,0,FALSE,FALSE
704,7461440310519021584,melissaeastwick,GO,-1,14,@melissa.eastwick,,0,0,0,11K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"5,000",0,0,-,0,FALSE,FALSE
705,7416144195179593729,coffeeaddict8639,GO,-1,14,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
706,7459396293287247888,sasha_owens,GO,-1,14,@astrowitch20,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
707,7455853474904047617,carelessmariahh,GO,-1,14,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
708,7455525365369454608,zanemelz,GO,-1,14,@zmxsaint8147,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"2,000",0,0,-,0,FALSE,FALSE
709,7459554941531881473,thecupcakejake,GO,-1,14,@cupcake09043,BRYTON,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"2,000",0,0,-,0,FALSE,FALSE
710,7463741238701883408,zaptheboy,GO,-1,14,@0xzapped,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,20d / 60h,0
604,7443230776042471441,trip4brazy,GO,-1,15,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
712,7449640519917158417,chuckshadow,GO,-1,15,@chuckshadow,,0,0,0,11K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"15,000",0,"-4,000",-,0,FALSE,FALSE
713,7451043187663110161,makeawish11eleven,GO,-1,15,@musicmary1111,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
714,7433257890686959633,wizardfroglive,GO,-1,16,@wizardfrog,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
715,7439971569637523457,ioninspire,GO,-1,16,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
716,7437289440479035409,tcklex,GO,-1,16,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
717,7432097339386413072,becomingamillionaregirl,GO,-1,16,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
718,7437290180924407825,xoxobee30,GO,-1,16,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
719,7436151930373685265,_.anastasiamichelle,GO,-1,16,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
720,7438813614556938257,jenny.mccown,GO,-1,16,@jennymccown,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
721,7425785766560858113,chiroenergy,GO,-1,17,@chiroenergy,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
722,7421759652805001217,_itskendalll,GO,-1,17,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
656,7412792043950374913,w_toptierclips,GO,-1,18,@willbechill14,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
724,7416508596743176193,kingchrxstine,GO,-1,18,@c.e.temps,,0,0,0,7K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"90,000",0,"13,000",-,0,FALSE,FALSE
725,7413595587108405265,child_king77777,GO,-1,18,@mollaroi,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
726,7359134706153127941,lil.mishr00m,GO,-1,18,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
727,7413973748551909393,idaffne,GO,-1,18,@ellezworld__,,0,0,0,19K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"58,500",0,500,-,0,,0
728,7359135748278190085,troydewberrymusic,GO,-1,18,@troydewberry,,0,0,0,2K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
729,7415066153170518032,pannell.emma,GO,-1,18,@monaemma3rd,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"45,000",0,0,-,0,,0
730,7418364129158791185,linedancerbrooke,GO,-1,18,@linedancerbrooke,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
731,7409460148344733713,sonika.vaid,GO,-1,18,@sonikavaid,,0,0,0,1K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"15,000",0,"15,000",-,0,FALSE,FALSE
732,7398345100306366480,sociopeep,GO,-1,19,@laava1373,,0,0,0,2K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
733,7359135905594114054,shyannesmusic,GO,-1,19,@shyannegauvin,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,,0
734,7401098349325107217,theonlyjoxo,GO,-1,19,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
735,7359135262670159878,.thefittestrealtor,GO,-1,19,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
736,7402978703376105488,manaquinn777,GO,-1,19,@manaquinn777,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"1,000",0,"1,000",-,0,,0
737,7397914860576587792,layeredfanatic6,GO,-1,19,@layeredfanatic6,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
738,7391292864048676880,b.angelofficial,GO,-1,20,@b.angelmusic,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,,0
739,7387412064681213969,blakenwake,GO,-1,20,@blakenwake,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,,0
740,7389792998080561153,dopeyblendz,GO,-1,20,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
741,7389889718487531521,iamcaseyclare,GO,-1,20,@iamcaseyclare,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,,0
742,7391186570117890065,elizabeth.grego,GO,-1,20,@elizabethgrego,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,,0
743,7381314181145935889,amandamleon,GO,-1,21,@amandamleon.,,0,0,0,8K,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,"29,500",0,"-17,500",-,0,,0
744,7384899651138404353,kimmylexiek,GO,-1,21,@kimberk8705,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
745,7377491607463018512,killbunkmusic,GO,-1,21,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,,0
746,7368326124058771457,ag_humphries,GO,-1,22,,,0,0,0,0,0,0%,N,1.00,0,15,15,0,,0,N,NR,0,0,-1,-1,0,0,0,0,-,0,FALSE,FALSE
